:R10,19524.56,8860.106,8531.176,9022.172,45938.0,:R15,22468.537,9125.816,8863.373,8958.25,49416.0,:R20,19485.35,8497.448,8744.8955,8544.31,45272.0,:R26,8942.912,3975.0017,4807.931,4612.1597,22338.0
:R10,20544.686,10055.598,7194.8027,10098.905,47894.0,:R15,20214.436,9008.005,8692.868,8878.698,46794.0,:R20,20129.648,9323.312,9003.715,9471.317,47928.0,:R26,9270.696,4151.5327,4950.767,4745.996,23119.0
:R10,19062.834,8871.792,9036.94,8708.44,45680.0,:R15,21098.21,8966.973,8473.643,8870.1455,47409.0,:R20,19848.648,9358.888,8789.094,9604.39,47601.0,:R26,8805.746,3988.6853,4804.0444,4514.523,22113.0
:R10,19277.635,9145.765,8938.445,8812.1455,46174.0,:R15,21087.906,8889.858,9055.13,9146.115,48179.0,:R20,19134.6,6733.398,9636.982,9703.002,45208.0,:R26,8704.068,4578.8306,5085.064,5237.0474,23605.0
:R10,19339.348,8710.208,8806.416,8664.032,45520.0,:R15,21783.666,9017.571,8755.657,9113.109,48670.0,:R20,18169.611,8132.443,8138.865,8520.087,42961.0,:R26,9663.503,4363.5337,4861.109,5145.863,24034.0
:R10,19064.107,9040.41,8780.838,9075.652,45961.0,:R15,21739.197,9053.739,9042.8125,8920.235,48756.0,:R20,19199.494,8529.944,8574.092,8249.473,44553.0,:R26,9526.382,4036.3616,4810.1655,4831.096,23204.0
:R10,19733.879,9200.01,8831.6455,8615.476,46381.0,:R15,21781.084,8875.355,8825.777,8842.77,48325.0,:R20,19901.11,9082.211,9317.736,9294.942,47596.0,:R26,9437.24,4146.3896,5044.817,4894.5503,23523.0
:R10,16975.46,9882.21,9717.23,9557.104,46132.0,:R15,22311.613,8965.503,8893.379,8831.483,49002.0,:R20,19281.12,9177.585,8670.809,9020.494,46150.0,:R26,9807.128,4376.78,5046.673,4948.4165,24179.0
:R10,20242.123,6886.722,9914.829,9804.338,46848.0,:R15,20245.479,9139.359,8838.815,8839.354,47063.0,:R20,19271.94,8824.083,8936.701,8686.267,45719.0,:R26,8702.333,3885.4792,4667.4844,4422.6997,21678.0
:R10,20221.885,9644.293,9619.718,9812.119,49298.0,:R15,21796.805,9175.55,8901.312,9038.351,48912.0,:R20,19517.613,9379.37,8504.132,9061.874,46463.0,:R26,9643.752,4165.1113,4878.886,4912.2505,23600.0
